Itibia Technologies,http://www.itibia.com.cn,,[u'Jiming Liu'],[u'Enterprise Software'],CHN
Tempus Global,http://tengbang.feiren.com,,[],[u'Enterprise Software'],CHN
Handpay,http://www.handpay.com.cn,,[u'Li Zhang'],"[u'FinTech', u'Finance']",CHN
Anke,http://cn.anketech.com,,[],[u'Health Care'],CHN
Glory Medical,http://www.glory-medical.com.cn,,[],[u'Health Care'],CHN
3Nod,http://www.3nod.com.cn,,[],[u'Enterprise Software'],CHN
HYLT Aviation,http://www.hyltsim.com,,[],[u'Manufacturing'],CHN
Huafeng Biotech,http://www.hfbiotech.cn,,[u'Yicheng Cao'],[u'Biotechnology'],CHN
Triductor,http://www.triductor.com,,[u'Xueyong Fang'],[u'Semiconductors'],CHN
Gient,http://www.gient.com.cn,,[u'Wei Gong'],[u'Clean Technology'],CHN
Chenguang Biotech,http://www.cn-cg.com,,[u'Qingguo Lu'],[u'Biotechnology'],CHN
Bright Industry,http://www.cqbright.com,,[],[u'Automotive'],CHN
Bocom,http://www.bocom.cn,,[],[u'Enterprise Software'],CHN
BCNX,http://www.withblog.net,,[],[u'Advertising'],KOR
Jule Game,http://www.julegame.com,,[u'Hengda Zhou'],[u'Games'],CHN
Megvii Inc,http://megvii.com,,"[u'Wenbin Tang', u'Qi Yin']","[u'Face Recognition', u'Games']",CHN
Wenjuan.com,http://www.wenjuan.com,,[u'Shoujun Xiang'],[u'Analytics'],CHN
Mtime,http://www.mtime.com,,[u'Rila Ma'],[u'Fashion'],CHN
ChinaPNR,http://www.chinapnr.com,,[],[u'Finance'],CHN
Celcuity,http://celcuity.com,,"[u'Lance Laing', u'Brian F. Sullivan']",[u'Biotechnology'],USA
PEAR SPORTS,http://pearsports.com,http://www.linkedin.com/company/pear-sports-llc,"[u'Bob Allison', u'Kristian Rauhala']",[u'Health and Wellness'],USA
Dianji Technology,http://www.dianji.com,,[u'Zhidong Wang'],[u'Messaging'],CHN
Fruitday,http://fruitday.com,,[u'Wei Wang'],[u'E-Commerce'],CHN
Axonics Modulation Technologies,http://axonicsmodulation.com,,[u'Guangqiang Jiang'],[u'Software'],USA
Mesh Korea,http://meshkorea.net/en,https://www.linkedin.com/company/mesh-korea-co-ltd-,[],[u'Software'],KOR
ChannelBreeze,http://chbreeze.com,,[],[u'E-Commerce'],KOR
Real Estate Direct,http://rsquare.co.kr,,[],[u'Enterprise Software'],
Off Grid Electric,http://offgrid-electric.com,,"[u'Joshua Pierce', u'Erica Mackey', u'Xavier Helgesen']",[u'Clean Technology'],TAN
Four33,http://www.four33.co.kr,,[],[u'Software'],KOR
Encored Technologies,http://www.encoredtech.com,,[],"[u'Big Data', u'Internet of Things', u'Energy IT', u'Technology']",KOR
Ybrain,http://ybrain.com/,http://www.linkedin.com/company/ybrain,[],[u'Hardware + Software'],KOR
Hojo.pl,http://www.hojo.pl,,[],[u'Marketplaces'],POL
Lesara GmbH,http://www.lesara.com,https://www.linkedin.com/company/4843867,"[u'Matthias Wilrich', u'Robin M\xfcller', u'Roman Kirsch']","[u'Retail', u'E-Commerce']",DEU
MIKA,http://mikalook.com,,[u'Sani Sanilevich'],[u'Fashion'],USA
PMV Pharmaceutcals,http://www.pmvpharma.com/,,"[u'Thomas Shenk', u'David Mack', u'Arnold Levine']","[u'Health Care', u'Health and Wellness', u'Pharmaceuticals']",USA
Qualson Inc,http://qualson.com,,[],[u'Software'],KOR
MyRefers,http://www.myrefers.com,http://www.linkedin.com/company/3245947,"[u'Kashish Bhagia', u'Lalit Bhagia']","[u'Recruiting', u'Employment', u'Big Data', u'File Sharing', u'Human Resources', u'Analytics', u'Mobile Social', u'Social Media']",IND
JDLab,http://www.iueditor.org,,[u'JD Yang'],"[u'Web Presence Management', u'Domains', u'Web Tools', u'Web Development']",
Paktor,http://gopaktor.com,http://www.linkedin.com/company/paktor,"[u'Jingshen Ng', u'Charlene Koh', u'Joseph J. Phua']",[u'Curated Web'],SGP
Flaskon,http://www.flaskon.com,,[],[u'Games'],KOR
KinDex Therapeutics,http://kindexus.com,,[],[u'Biotechnology'],USA
Futurestream Networks,http://www.futurestream.co.kr,,[],[u'Advertising'],KOR
SMATOOS,http://kr.smatoos.com,,[u'Alan Moonsoo Kim'],"[u'EdTech', u'Education']",KOR
ByeCity,http://byecity.com,,[u'Song Zeng'],[u'Travel'],CHN
Kalion,http://gust.com,,[u'David S. Rose'],"[u'Startups', u'Chemicals', u'Biotechnology']",USA
Violet Grey,http://violetgrey.com,http://www.linkedin.com/company/violet-grey-inc-,"[u'Cassandra Grey', u'Tiffany Bensley', u'Ariella Feldman']",[u'Fashion'],USA
Beyond Games,http://beyondgames.co,https://www.linkedin.com/company/6348032?trk=tyah&trkInfo=tarId%3A1421211076372%2Ctas%3ABeyond%20Games%2Cidx%3A2-1-3,[u'Nick Bhardwaj'],"[u'Development Platforms', u'Mobile Games', u'Mobile']",USA
Timeful,http://www.timeful.com,,"[u'Jacob Bank', u'Yoav Shoham', u'Dan Ariely']","[u'Task Management', u'Productivity Software', u'Analytics']",USA
BenefitPoint,http://www.benefitpoint.com,,[],[u'Financial Services'],
LendingRobot,http://www.LendingRobot.com,http://www.linkedin.com/company/lendingrobot-com,"[u'Gilad Golan', u'Emmanuel Marot']","[u'Cloud Computing', u'Personal Finance', u'Finance']",USA
Curbside,http://www.shopcurbside.com,http://www.linkedin.com/company/curbside,"[u'Denis Laprise', u'Jaron Waldman']","[u'Mobile Commerce', u'Internet', u'E-Commerce', u'Retail']",USA
White Ops,http://www.whiteops.com,http://www.linkedin.com/company/3331055,"[u'Ash Kalb', u'Tamer Hassan', u'Dan Kaminsky', u'Michael Tiffany']","[u'Security', u'Advertising']",USA
NUMBER26,http://www.number26.eu,https://www.linkedin.com/company/papayer,"[u'Maximilian Tayenthal', u'Valentin Stalf']","[u'Personal Finance', u'Banking', u'Hardware + Software']",DEU
Classiqs,http://www.classiqs.com,,[],[u'Curated Web'],DEU
Carrius Technologies,http://carriustech.com/,,[],[u'Technology'],USA
Flypay,http://www.flypay.co.uk,http://www.linkedin.com/company/flypay,"[u'Chris Evans', u'Tom Weaver']","[u'Customer Service', u'Apps', u'Restaurants']",GBR
Chrono Therapeutics,http://chronothera.com,http://www.linkedin.com/company/chrono-therapeutics,[u'Guy DiPierro'],[u'Biotechnology'],USA
Wouzee America LLC,http://www.wouzee.com,https://www.linkedin.com/company/wouzee,"[u'Marcial Cuquerella', u'David Segura Guillen']","[u'Content', u'Advertising', u'Software', u'Video Streaming', u'Social Media']",USA
CXA Group,http://www.cxagroup.com,https://www.linkedin.com/company/connexionsasia,[u'Rosaline Koo'],"[u'Big Data', u'Corporate Wellness', u'Big Data Analytics', u'Employer Benefits Programs']",SGP
Codoon,http://codoon.com,,[],[u'Health and Wellness'],CHN
Deep Glint,http://www.deepglint.com,,"[u'Bofei He', u'Yong Zhao']","[u'Security', u'Computer Vision', u'Machine Learning', u'Analytics']",CHN
Taodangpu,http://www.taodangpu.com,,[u'Lun Li'],[u'E-Commerce'],CHN
Soothe,http://soothe.com,http://www.linkedin.com/company/3348544,"[u'Bradley Herman', u'Merlin Kauffman']","[u'Personal Health', u'Marketplaces', u'Health and Wellness']",USA
Canopy Tax,http://www.canopytax.com,http://www.linkedin.com/company/canopy-inc,[u'Kurt Avarell'],"[u'Small and Medium Businesses', u'Software', u'SaaS', u'Taxis']",USA
Reachpod - Inovaktif Bilisim,https://www.reachpod.com,http://www.linkedin.com/company/reachpod,[u'Nihat Tanfer'],"[u'Twitter Applications', u'Online Scheduling', u'Messaging', u'Social Network Media', u'Brand Marketing', u'Big Data Analytics', u'Facebook Applications', u'Social Media']",TUR
ComputeNext,http://www.computenext.com,http://www.linkedin.com/company/1904892,[],"[u'Marketplaces', u'Cloud Computing', u'Software', u'IaaS']",USA
E5 Systems Inc,http://www.e5systems.com/,,[],[],USA
Mineloader Software Co. Ltd,http://www.mineloader.com/about_US_zh.html,,[u'Fang Su'],[u'Software'],CHN
E5 Systems Inc,http://www.e5systems.com/,,[],[],USA
FreeATM,http://thefreeatm.com,http://www.linkedin.com/company/freeatm-inc-,"[u'Clinton Townsend', u'Eric Fondren']",[u'Advertising'],USA
ConjuChem,http://conjuchem.com,,[u'Philippe Pouletty'],[u'Biotechnology'],USA
Onfido,http://www.onfido.com,http://www.linkedin.com/company/2697456,"[u'Eamon Jubbawy', u'Husayn Kassai']","[u'Security', u'Software', u'Internet']",GBR
Front Row,http://www.frontrowed.com,,"[u'Alexandr Kurilin', u'Sidharth Kakkar']","[u'Educational Games', u'Data Centers']",USA
Invision Heart,http://signup.invisionheart.com,,"[u'Franz Baudenbacher', u'Susan Eagle', u'Josh Nickols']","[u'Health Care', u'Medical', u'Medical Devices']",USA
SERVIZ,https://www.serviz.com,https://www.linkedin.com/company/3696148,"[u'Michael Kline', u'Zorik Gordon']","[u'Home Decor', u'Home & Garden', u'Home Renovation']",USA
Blend Labs,http://www.blendlabs.com,http://www.linkedin.com/company/3280260,"[u'Erin Collard', u'Rosco Hill', u'Eugene Marinelli', u'Nima Ghamsari']",[u'Software'],USA
Xinyi Network,http://www.mgyun.com,,[],[u'Software'],CHN
Futurederm,http://www.futurederm.com,,[u'Nicki Zevola'],"[u'Cosmetics', u'Beauty', u'Social Media', u'E-Commerce']",USA
More Design,http://www.1more.com,,[u'Guanhong Xie'],[u'Manufacturing'],TWN
Living Lens Enterprise,http://www.livinglens.tv,,"[u'Carl Wong', u'David Woods']","[u'Semantic Search', u'Market Research', u'Video']",GBR
Wacai,http://www.wacai.com,,[u'Kevin Quan'],[u'Software'],CHN
Luminal,http://www.luminal.io,http://www.linkedin.com/company/luminal-inc-?goback=.nmp_*1_*1_*1_*1_*1_*1_*1_*1_*1_*1_*1&trk=NUS-body-company-name,"[u'Matthew Brinkman', u'Dominic Zippilli', u'Andrew Wright']","[u'Cloud Computing', u'Infrastructure', u'Security', u'Software']",USA
Moov cc.,http://moov.cc,,"[u'Nikola Hu', u'Tony Yuan', u'Meng Li']","[u'Wearables', u'Consumer Electronics', u'Fitness', u'Sports', u'Health and Wellness']",USA
Tiantian. com,http://www.tiantian.com,,[u'Chuanguo Ju'],[u'Fashion'],CHN
51credit.com,http://www.51credit.com,,[u'Zhiyun Tu'],[u'Finance'],CHN
YAZUO,http://www.yazuo.com,,[],[u'Software'],CHN
Womai,http://www.womai.com,,[],[u'E-Commerce'],CHN
BEKIZ,http://www.tongyiku.com,,[],[u'E-Commerce'],CHN
Tianpin.com,http://www.tianpin.com,,[u'Hao Wang'],[u'E-Commerce'],CHN
Suninfo Information,http://www.sxis.com,,[],[u'Security'],CHN
Pact Apparel,http://wearpact.com,,[],[u'Manufacturing'],USA
Maven7,http://maven7.com,http://www.linkedin.com/company/maven-seven-plc,[],"[u'Business Analytics', u'Big Data Analytics', u'Software']",HUN
Togic Software,http://www.togic.com,,[u'Yu Deng'],[u'Photography'],CHN
Automile,https://www.automile.com,http://www.linkedin.com/company/automile,"[u'Felix Ros\xe9n', u'Jacob Pont\xe9n', u'Herv\xe9 Soursou', u'Jens Nylander']","[u'Cars', u'Developer APIs', u'Consumer Electronics', u'Automotive']",SWE
Shenzhen Domain Network Software,http://www.szdomain.com,,[],[u'Games'],CHN
Zhitu,http://www.imzhitu.com,,[u'Hao Huang'],[u'Photography'],CHN
BioTrace Medical,http://www.biotracemedical.com,,"[u'Ellis Garai', u'Aravind Swaminathan']",[u'Biotechnology'],USA
Epion Health,http://www.epionhealth.com,,[u'Joe Blewitt'],"[u'Mobile Commerce', u'Medical', u'Cloud Data Services']",USA
Swapdom,http://www.swapdom.com,http://www.linkedin.com/company/swapdom,"[u'George Georgopoulos', u'Petros Georgopoulos']","[u'Peer-to-Peer', u'E-Commerce Platforms', u'Games', u'Internet', u'E-Commerce']",USA
Nomanini,http://nomanini.com,http://www.linkedin.com/company/2633835,[],[u'Curated Web'],ZAF
ORBITAL SYSTEMS,http://orbital-systems.com,http://www.linkedin.com/company/orbital-systems,[],[u'Clean Technology'],
BitFury Group,http://www.bitfury.com,http://www.linkedin.com/company/bitfury,"[u'Valery Nebesny', u'Valery Vavilov']","[u'Bitcoin', u'Data Centers', u'Hardware', u'Semiconductors']",USA
Paper Battery Company,http://www.paperbatteryco.com,http://www.linkedin.com/company/paper-battery-company,[u'Shreefal Mehta'],[u'Manufacturing'],USA
FlipGive,http://flipgive.com,http://www.linkedin.com/company/flipgive,"[u'Steve Croth', u'Nicholas Lee', u'Mark Bachman', u'Elissa Beckett']","[u'Peer-to-Peer', u'Social Fundraising', u'Brand Marketing', u'Internet Marketing', u'Crowdfunding', u'E-Commerce']",CAN
COZero,http://cozero.com.au,http://www.linkedin.com/company/1305634,[],"[u'Energy Efficiency', u'Clean Energy']",NOR
iPourit,http://www.ipouritinc.com,,"[u'Brett Jones', u'Joseph McCarthy']","[u'Wine And Spirits', u'Craft Beer', u'Loyalty Programs']",USA
Stride Health,http://www.stridehealth.com,https://www.linkedin.com/company/stride-health,"[u'Matt Butner', u'Noah Lang']","[u'Insurance', u'Health and Wellness']",USA
Fronto,http://www.fronto.co,http://www.linkedin.com/company/fronto-co,[u'Kelly McGrath'],"[u'Mobile Coupons', u'News', u'Digital Media', u'Mobile']",USA
Benchling,http://benchling.com,http://www.linkedin.com/company/3769390,"[u'Cory Li', u'Sajith Wickramasekara']",[u'Biotechnology'],USA
ThinkCERCA,http://www.thinkcerca.com,http://www.linkedin.com/company/thinkcerca-com,"[u'Eileen Murphy', u'Abby Ross']","[u'EdTech', u'Startups', u'Education', u'Technology']",USA
ThinkCERCA,http://www.thinkcerca.com,http://www.linkedin.com/company/thinkcerca-com,"[u'Eileen Murphy', u'Abby Ross']","[u'EdTech', u'Startups', u'Education', u'Technology']",USA
Orbital Traction,http://www.orbitaltraction.com,,[u'Stuart Schaaf'],"[u'Innovation Engineering', u'Electric Vehicles', u'Clean Energy']",USA
Sinnet,http://www.sinnet.com.cn,,[],[u'Software'],CHN
1jiajie,http://www.1jiajie.com,,[u'Tao Yun'],[u'E-Commerce'],CHN
Youxinpai,http://www.youxinpai.com,,[u'Kun Dai'],"[u'Online Auctions', u'Service Providers', u'Auctions', u'E-Commerce']",CHN
Avidity NanoMedicines,http://www.aviditynano.com,http://www.linkedin.com/company/avidity-nanomedicines,[u'Frank McCormick'],[u'Biotechnology'],USA
Kargoweb.com,http://kargoweb.com,,[],[u'E-Commerce'],TUR
ZipMatch,http://www.zipmatch.com,http://www.linkedin.com/company/3034024,"[u'Chow Paredes', u'John Dang']","[u'Travel', u'Real Estate']",
Viscovery,http://viscovery.co,http://www.linkedin.com/company/viscovery,[],"[u'Apps', u'Sales and Marketing', u'B2B', u'Mobile Commerce', u'Mobile']",SGP
CompareAsiaGroup,http://www.CompareAsiaGroup.com,https://www.linkedin.com/company/compareasiagroup,[u'Gerald Eder'],"[u'Curated Web', u'Price Comparison']",HKG
uberall,http://uberall.com,https://www.linkedin.com/company/favor-it-labs-gmbh,"[u'Josha Benner', u'Florian H\xfcbner', u'David Federhen']",[u'Software'],DEU
Lailaihui,http://lailaihui.com,,[],[u'Travel'],CHN
Cheyipai,http://cheyipai.com,,"[u'Yang Xuejian', u'Wang Tiezhong']","[u'Hardware + Software', u'E-Commerce']",CHN
Picooc Technology,http://picooc.com,,[u'Yue Zhang'],"[u'Curated Web', u'Business Intelligence', u'Mobile']",CHN
Kunlun,http://www.kunlun.com,,[u'Yahui Zhou'],[u'Games'],CHN
Ingageapp,http://www.ingageapp.com,,[],"[u'Enterprises', u'Enterprise Software']",CHN
Hantele,http://www.hantele.com,,[],[u'Software'],CHN
Mengcao,http://www.mengcao.com,,[],"[u'Water', u'Agriculture', u'Promotional']",CHN
Beijingyicheng,http://www.beijingyicheng.com.cn,,[],"[u'Medical', u'Health Care']",CHN
Octmami,http://www.octmami.com,,[u'Pu Zhao'],[u'E-Commerce'],CHN
Noah Private Wealth Management,http://www.noahwm.com,,[u'Jingbo Wang'],[u'Finance'],CHN
Kanshu,http://www.kanshu.com,,[u'Yatao Wang'],[u'News'],CHN
Huayi,http://www.91huayi.com,,[],"[u'EdTech', u'Education']",CHN
Hinacom,http://www.hinacom.com,,[u'Tony Cui'],"[u'Medical', u'Health Care']",CHN
Guokang Health Management,http://www.guokang.com,,[u'Huashan Yang'],[u'Health and Wellness'],CHN
Voyager Therapeutics,http://voyagertherapeutics.com,http://www.linkedin.com/company/voyager-therapeutics-inc-,"[u'Mark Kay', u'Guangping Gao', u'Krystof Bankiewicz', u'Phillip D. Zamore']",[u'Biotechnology'],USA
Forter,http://www.forter.com,http://www.linkedin.com/company/forter,"[u'Liron Damri', u'Alon Shemesh', u'Michael Reitblat']","[u'Analytics', u'SaaS', u'Fraud Detection']",USA
StreamStar,http://www.streamstar.com,http://www.linkedin.com/company/streamstar,[u'Rado Toth'],"[u'Web Hosting', u'Cloud Computing', u'Video Streaming', u'Video']",SVK
e-Go aeroplanes,http://www.e-goaeroplanes.com,,"[u'Tony Bishop', u'Giotto Castelli']",[u'Manufacturing'],GBR
Bracket Computing,http://www.brkt.com,http://www.linkedin.com/company/3357442,"[u'Keith Valory', u'Jason Lango', u'Tom Gillis']",[u'Software'],USA
BlueVine,http://www.bluevine.com,http://www.linkedin.com/company/bluevine,"[u'Moti Shatner', u'Nir Klar', u'Eyal Lifshitz']","[u'FinTech', u'Consumer Lending', u'Small and Medium Businesses', u'Finance']",USA
Zeek,http://www.zeek.me,http://www.linkedin.com/company/zeek,"[u'Itay Erel', u'Daniel Zelkind', u'Ziv Isaiah', u'Uri Levine']","[u'Mobile Commerce', u'E-Commerce']",ISR
Super Evil Mega Corp,http://www.superevilmegacorp.com,http://www.linkedin.com/company/super-evil-megacorp,"[u'Qingshuo Wang', u'Stephan Sherman', u'Tommy Krul', u'Bo Daly']","[u'Tablets', u'Technology', u'Games']",USA
Knip,http://www.knip.ch,https://www.linkedin.com/company/knip-ag,"[u'Christina Kehl', u'Dennis Just']","[u'FinTech', u'Insurance', u'Finance']",CHE
SmashFly,http://www.smashfly.com,http://www.linkedin.com/company/smashfly-technologies,[u'Michael Hennessy'],"[u'Social Recruiting', u'Career Management', u'Recruiting', u'Software']",USA
Flipagram,http://flipagram.com,https://www.linkedin.com/company/flipagram?trk=company_logo,"[u'Raffi Baghoomian', u'Joshua Feldman', u'Brian C. Dilley', u'Farhad Mohit']","[u'Photography', u'Video']",USA
Topspin Medical,http://topspin.co.il/,,[],[u'Health Care Information Technology'],ISR
BioPharmX,http://www.biopharmx.com,https://www.linkedin.com/company/biopharmx-inc-,[],[u'Biotechnology'],USA
Symic Biomedical,http://www.symicbio.com/contact/,https://www.linkedin.com/company/symic-biomedical,"[u'Kate Stuart', u'John Paderi']",[u'Biotechnology'],USA
Shift,http://goproject100.com,,"[u'Patrick Olson', u'Zach Ware']",[u'Bicycles'],USA
Joygame,http://www.joygame.com,https://www.linkedin.com/company/joygame-shr-,[],[u'Games'],TUR
InfoDif,http://www.infodif.com,http://www.linkedin.com/company/infodif,[],[u'Software'],TUR
Cotopaxi,http://www.cotopaxi.com,https://www.linkedin.com/company/cotopaxi-com,"[u'CJ Whittaker', u'Davis Smith', u'Stephan Jacob']",[u'E-Commerce'],USA
Australian Credit and Finance,http://www.creditandfinance.com.au,,[],"[u'Brokers', u'Finance']",AUS
Ponominalu.ru,http://ponominalu.ru,http://www.linkedin.com/company/ponominalu-ru,[],"[u'Ticketing', u'Internet Marketing', u'E-Commerce']",RUS
GiveMeSport,http://givemesport.com,,[],"[u'Publishing', u'Sports', u'Digital Media']",GBR
Shockwave Medical,http://shockwavemedical.com,,[u'Todd Brinton'],[u'Health Care'],USA
Weblio,http://www.weblio.jp,,[u'Naoya Tsujimura'],[u'News'],JPN
Osen,http://www.shanglvmedia.com,,[],[u'News'],CHN
Maizhuo,http://www.maizuo.com,,[u'Yingkui Chen'],[u'E-Commerce'],CHN
Keniu,http://yx.keniu.com,,[],"[u'Software', u'Photography']",CHN
Innova Dynamics,http://www.innovadynamics.com/,,"[u'Michael Young', u'Arjun Srinivas']","[u'Sensors', u'Nanotechnology', u'Consumer Electronics']",USA
Koudai,http://koudai.com,,[u'Ke Wang'],[u'E-Commerce'],CHN
Epic!,http://www.getepic.com,,"[u'Suren Markosian', u'Kevin Donahue']","[u'Publishing', u'Education', u'Digital Media', u'E-Books', u'Subscription Businesses', u'Kids', u'Textbooks']",USA
FLEx Lighting II,http://flexlighting.com,http://www.linkedin.com/company/flex-lighting-llc,[],[u'Hardware + Software'],USA
Fotoshkola,http://fotoshkola.net,,[],[u'Photography'],RUS
Epuramat,http://www.epuramat.com,,[],[u'Clean Technology'],LUX
AccessPay,http://www.accesspay.com,http://www.linkedin.com/company/2776932,[u'Ali Moiyed'],[u'Finance'],GBR
Plasticity Labs,http://www.plasticitylabs.com,http://www.linkedin.com/company/the-smile-epidemic-inc-,"[u'Jennifer Moss', u'Lance Mohring', u'Jim Moss']","[u'EdTech', u'Big Data', u'Apps', u'Analytics', u'Psychology', u'Enterprises', u'Human Resources', u'Software']",CAN
Sound ID,http://www.soundid.com/,,[],[],USA
Magency Digital,http://www.magencydigital.com,http://www.linkedin.com/company/2586977,[u'Vincent Bruneau'],"[u'EdTech', u'Digital Entertainment', u'Software', u'Technology', u'Events']",FRA
"Niara, Inc.",http://www.niara.com/,https://www.linkedin.com/company/niara-inc-/,"[u'Prasad Palkar', u'Sriram Ramachandran']",[u'Security'],USA
Nagare Water,http://nagarewater.com/,https://www.linkedin.com/company/nagare,[u'Rob McGinnis'],"[u'Water', u'Agriculture', u'Clean Energy']",USA
Hers,http://www.hers.com.cn,,[u'Hongda Wang'],[u'Social Media'],CHN
Roposo,http://www.roposo.com/,http://www.linkedin.com/company/roposo-com,"[u'Mayank Bhangadia', u'Avinash Saxena']","[u'Fashion', u'E-Commerce']",IND
Guanghetang,http://www.guanghetang.com,,[],[u'Health and Wellness'],CHN
Watsin,http://www.watsin.com.cn,,[],[u'Biotechnology'],CHN
Toma Biosciences,http://tomabio.com/,https://www.linkedin.com/company/toma-biosciences,[],[u'Biotechnology'],USA
BoardVitals,http://www.boardvitals.com,http://www.linkedin.com/company/board-vitals-llc,[],[u'Health Care'],USA
Medacheck LLC,http://www.medacheck.com,https://www.linkedin.com/company/medacheck,[u'Jeffrey Shepard'],[u'Software'],USA
DewMobile,http://dewmobile.com,,[u'Frank Wang'],"[u'Curated Web', u'Software']",USA
Bukalapak,http://bukalapak.com,,"[u'Nugroho Herucahyono', u'Achmad Zaky']",[u'E-Commerce'],IDN
Patience,http://www.patience.io,http://www.linkedin.com/company/patience,"[u'Daniel Berndt', u'Jan Zimmek', u'Moritz Hunsdiek', u'Nikolaus Thomale']","[u'EdTech', u'Big Data', u'Training', u'Education']",DEU
fitmob,http://www.fitmob.com,http://www.linkedin.com/company/fitmob,"[u'Paul Twohey', u'Raj Kapoor']","[u'Entertainment', u'Fitness', u'Exercise', u'Health and Wellness']",USA
MEDIGO,http://www.medigo.com,http://www.linkedin.com/company/5002842,"[u'Marianna Anderle', u'Ugur Samut', u'Ieva Soblickaite', u'Pawel Cebula']","[u'Marketplaces', u'Hospitals', u'Health and Wellness', u'Health Care']",DEU
Sunsea,http://www.sunseagroup.com,,[u'Wenshen Wang'],[u'Manufacturing'],CHN
Sumavision,http://www.sumavision.com,,[],[u'Software'],CHN
Yi De,http://www.zjede.com,,[],[u'Finance'],CHN
Super Ele&Tec,http://www.superrfid.net/newsp/index.asp,,[],[u'Manufacturing'],CHN
YOHO,http://yoho.cn,http://www.linkedin.com/company/yoho.cn,[],[u'E-Commerce'],CHN
Korbit,http://korbit.co.kr,,"[u'Louis Jinhwa Kim', u'Kangmo Kim', u'Tony Lyu']","[u'Bitcoin', u'Finance']",KOR
GreenDust,http://www.greendust.com,,[u'Hitendra Chaturvedi'],[u'E-Commerce'],IND
Dealstruck,http://www.dealstruck.com,http://www.linkedin.com/company/2736461,[u'Ethan Senturia'],"[u'Marketplaces', u'Finance']",USA
OnlineMarket,http://onlinemarket.net,http://www.linkedin.com/company/onlinemarket,"[u'Cuneyt Gurbuz', u'Bulent Demirhan', u'Murat Demirhan']",[u'E-Commerce'],TUR
Goldcoll Games,http://www.12ha.com,,[u'Binbin Ge'],[u'Games'],CHN
CC video,http://www.bokecc.com,,[u'Yuan Zhang'],"[u'Video', u'Games']",CHN
Lang Ma,http://www.longmaster.com.cn,,[u'Wei Wang'],[u'Software'],CHN
COTA,http://www.redcota.net,,[],"[u'Electronics', u'Telecommunications']",ESP
Bamatea,http://www.bamatea.com,,[],[u'E-Commerce'],CHN
Sxbbm,http://www.sxbbm.com/login,,[u'Lei Shen'],[u'Social Media'],CHN
FraudMetrix,http://www.fraudmetrix.cn,,[u'Tao Jiang'],[u'Security'],CHN
Bjond,http://www.bjondinc.com,http://www.linkedin.com/company/bj-nd-software,[],"[u'Software', u'Internet', u'Information Technology']",USA
RQx Pharmaceuticals,http://rqxpharmaceuticals.com,,[],[u'Biotechnology'],USA
SiteMinder,http://siteminder.com,http://www.linkedin.com/company/302335,[],[u'Software'],GBR
GameWith,http://www.gamewith.co.jp,,[u'Takuya Imaizumi'],"[u'News', u'Games']",
Yik Yak,http://yikyakapp.com,http://www.linkedin.com/company/yik-yak-inc-,"[u'Will Jamieson', u'Tyler Droll', u'Brooks Buffington']","[u'Apps', u'Identity', u'Local', u'Social Media']",USA
Mercaris,http://mercariscompany.com,,"[u'Chris Duesing', u'Kellee James']",[u'Clean Technology'],USA
Familonet,http://www.familo.net,,"[u'Michael Asshauer', u'Hauke Windm\xfcller', u'David Nellessen']","[u'Startups', u'Location Based Services', u'Internet']",DEU
Mobeye,http://www.mobeye-app.com,http://www.linkedin.com/company/mobeye-app,"[u'Benjamin Toueg', u'Augustin Rudigoz', u'Aymeric Berenger', u'Aymeric Porte']","[u'Curated Web', u'Mobile', u'Retail', u'Crowdsourcing']",FRA
datapine,http://www.datapine.com,http://www.linkedin.com/company/datapine-businessanalytics,"[u'Kenan Deniz', u'Jakob Rehermann']","[u'Data Visualization', u'Big Data Analytics', u'Software']",DEU
ForceManager,http://www.forcemanager.net,http://www.linkedin.com/company/forcemanager,"[u'Xavier Bisbal', u'Oscar Macia']","[u'Mobility', u'Productivity Software', u'Sales and Marketing', u'Business Development']",ESP
Hua Medicine,http://www.huamedicine.com/,https://in.linkedin.com/company/hua-medicine,"[u'John Choi', u'Li Chen']",[u'Pharmaceuticals'],CHN
TipRanks,http://www.tipranks.com,,"[u'Gilad Gat', u'Uri Gruenbaum']","[u'SEO', u'Stock Exchanges', u'Finance']",ISR
Alexar Therapeutics,http://alexartx.com,,[],[u'Biotechnology'],USA
CityScan,http://cityscan.com,http://www.linkedin.com/company/2892921,"[u'David Guttman', u'Orlando Saez']",[u'E-Commerce'],USA
idemama,http://www.idemama.com,http://www.linkedin.com/company/idemama.com,"[u'Andac Turkmen', u'Rahsan Tan', u'Leslie Kandiyoti Mori']","[u'Freelancers', u'Design', u'Advertising', u'Crowdsourcing']",TUR
MesMateriaux,http://Mesmateriaux.com,,"[u'Julie Haussard', u'Mathieu Brulon', u'Yohan Pinto']",[u'E-Commerce'],FRA
Gametime,http://www.gametime.co,https://www.linkedin.com/company/3658015,[u'Brad Griffith'],"[u'Ticketing', u'Sports', u'Mobile Commerce', u'Apps', u'Mobile']",USA
Clementia Pharmaceuticals,http://clementiapharma.com,https://www.linkedin.com/company/clementia-pharmaceuticals-inc-,[u'Clarissa Desjardins'],[u'Biotechnology'],CAN
Morning Tec,http://en.morningtec.cn,http://www.linkedin.com/company/morningtec-co-ltd,[u'Ming Zhu'],[u'Games'],CHN
